"Name","test_acc","test_acc_std","model","lambda_max_choice","dataset","chebyshev_layers_K","Runtime","State","Notes","User","Tags","Created","Sweep","add_hp","add_lp","adjoint","adjoint_method","adjoint_step_size","command","cuda","d","deg_normalised","device","dim_list","dropout","dual_diag","dual_diff_strength","dual_left_linear","dual_linear","dual_normalised","dual_right_linear","early_stopping","earlystopxT","edge_noise","edge_weights","ellipsoid_radius","ellipsoids","entity","epochs","evectors","feat_noise","folds","graph_size","het_coef","hidden_channels","input_dim","input_dropout","just_add_noise","layers","learn_first_maps","left_weights","linear","lr","max_iters","max_nfe","max_t","max_test_steps","method","metric.goal","metric.name","min_acc","name","new_synth_data","new_synth_edges","no_early","node_degree","node_edge_sims_time_dependent","normalised","num_classes","num_feats","num_nodes","num_of_convolutions","orth","output_dim","parameters.add_hp.distribution","parameters.add_hps","parameters.add_lp.distribution","parameters.add_lps","parameters.chebyshev_layers_Ks","parameters.cuda","parameters.d.distribution","parameters.ds","parameters.dataset","parameters.deg_normalised","parameters.dropout.distribution","parameters.dropouts","parameters.early_stopping.distribution","parameters.early_stopping","parameters.edge_weights","parameters.entity","parameters.epochs.distribution","parameters.epochs","parameters.folds.distribution","parameters.folds","parameters.hidden_channels.distribution","parameters.hidden_channelss","parameters.input_dropout.distribution","parameters.input_dropouts","parameters.lambda_max_choice.distribution","parameters.lambda_max_choices","parameters.layers.distribution","parameters.layerss","parameters.left_weights","parameters.lr","parameters.model","parameters.normalised","parameters.orth.distribution","parameters.orth","parameters.right_weights","parameters.second_linear","parameters.sparse_learner","parameters.use_act","program","right_weights","rotation_invariant_sheaf_learner","second_linear","seed","sha","sheaf_act","sheaf_decay","sheaf_init","sparse_learner","step_size","stop_strategy","tol_scale","tol_scale_adjoint","use_act","use_embedding","use_epsilons","weight_decay","zero_laplacian","best_epoch","best_test_acc","best_val_acc","fold0_tmp_test_acc","fold0_tmp_test_loss","fold0_train_acc","fold0_train_loss","fold0_val_acc","fold0_val_loss","val_acc"
"exalted-sweep-10","89.32809330628804","0.32300479826166834","DiagSheafChebyshev","analytic","pubmed","16","1925","finished","-","","","2025-10-09T16:20:47.000Z","acrpoha1","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","112","0.8922413793103449","0.8969889064976229","0.8813387423935092","0.3205260932445526","0.9643876149212725","0.11406021565198898","0.8935023771790809","0.29994332790374756","89.63549920760695"
"decent-sweep-8","89.27991886409737","0.4410307282993697","GeneralSheafChebyshev","analytic","pubmed","12","2397","finished","-","","","2025-10-09T16:14:28.000Z","muvcl93k","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","47","0.893762677484787","0.8993660855784469","0.8777890466531441","0.5027877688407898","0.9892211772165276","0.03006487525999546","0.8809825673534073","0.49072811007499695","89.64500792393027"
"restful-sweep-6","89.51318458417849","0.45810473249774","BundleSheafChebyshev","analytic","pubmed","8","2847","finished","-","","","2025-10-09T15:57:54.000Z","359xxx0t","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","58","0.8970588235294118","0.8995245641838352","0.8828600405679513","0.40969300270080566","0.9846771636901616","0.0520777627825737","0.8898573692551506","0.37473973631858826","89.78922345483358"
"fiery-sweep-9","89.33823529411764","0.20449690721530656","DiagSheafChebyshev","iterative","pubmed","16","1783","finished","-","","","2025-10-09T15:50:54.000Z","acrpoha1","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","110","0.893762677484787","0.8957210776545167","0.8843813387423936","0.3143179416656494","0.9622741202578464","0.11933059990406036","0.8963549920760697","0.28829067945480347","89.61965134706816"
"daily-sweep-10","23.765609990393855","2.431019793540419","GeneralSheafChebyshev","analytic","squirrel","16","1747","finished","-","","","2025-10-09T15:50:49.000Z","nd2hfd1y","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","4","0.26609029779058596","0.2692307692307692","0.43804034582132567","2.499413251876831","0.9615384615384616","0.20335201919078827","0.4260817307692308","2.4799325466156006","23.864182692307693"
"noble-sweep-7","89.27991886409735","0.43693020747541655","GeneralSheafChebyshev","iterative","pubmed","12","2296","finished","-","","","2025-10-09T15:36:04.000Z","muvcl93k","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","47","0.8942697768762677","0.8993660855784469","0.8859026369168357","0.48109927773475647","0.9965127338053472","0.016402870416641235","0.8822503961965135","0.4693436026573181","89.64183835182249"
"colorful-sweep-8","89.33062880324543","0.4481163612599466","DiagSheafChebyshev","analytic","pubmed","12","1729","finished","-","","","2025-10-09T15:21:55.000Z","acrpoha1","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","79","0.9003549695740365","0.8971473851030111","0.8876774847870182","0.317888468503952","0.9697770263130084","0.10380079597234726","0.8914421553090333","0.29821527004241943","89.5879556259905"
"breezy-sweep-9","23.765609990393855","2.431019793540419","GeneralSheafChebyshev","iterative","squirrel","16","1748","finished","-","","","2025-10-09T15:21:36.000Z","nd2hfd1y","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","4","0.26609029779058596","0.2692307692307692","0.425552353506244","2.4651308059692383","0.9635416666666666","0.18617108464241028","0.44350961538461536","2.473083257675171","23.864182692307693"
"lively-sweep-5","89.51318458417849","0.45810473249774","BundleSheafChebyshev","iterative","pubmed","8","2865","finished","-","","","2025-10-09T15:10:01.000Z","359xxx0t","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","58","0.8970588235294118","0.8995245641838352","0.8808316430020284","0.4040104150772095","0.9863679594209024","0.050616566091775894","0.8892234548335974","0.3726139962673187","89.7876386687797"
"stellar-sweep-8","25.014409221902017","1.52383908546424","GeneralSheafChebyshev","analytic","squirrel","12","1444","finished","-","","","2025-10-09T14:57:28.000Z","nd2hfd1y","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","4","0.27089337175792505","0.2926682692307692","0.366954851104707","2.1425068378448486","0.8173076923076923","0.5546271204948425","0.3557692307692308","2.1735644340515137","25.697115384615383"
"lively-sweep-6","89.34077079107506","0.42278223827778383","GeneralSheafChebyshev","analytic","pubmed","8","2337","finished","-","","","2025-10-09T14:56:56.000Z","muvcl93k","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","62","0.8935091277890467","0.8987321711568939","0.8823529411764706","0.4771413803100586","0.9990489274014585","0.010023693554103374","0.8855784469096672","0.42817437648773193","89.68462757527732"
"dashing-sweep-7","89.32555780933062","0.4507197980383162","DiagSheafChebyshev","iterative","pubmed","12","1878","finished","-","","","2025-10-09T14:50:28.000Z","acrpoha1","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","79","0.9001014198782962","0.8998415213946117","0.8876774847870182","0.3342386484146118","0.9579414561978232","0.11877048015594482","0.8874801901743264","0.31403854489326477","89.61806656101426"
"feasible-sweep-7","25.014409221902017","1.52383908546424","GeneralSheafChebyshev","iterative","squirrel","12","1656","finished","-","","","2025-10-09T14:29:50.000Z","nd2hfd1y","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","4","0.27089337175792505","0.2926682692307692","0.4063400576368876","2.653589963912964","0.9451121794871796","0.2376689165830612","0.3912259615384616","2.7066845893859863","25.691105769230766"
"worthy-sweep-6","89.34330628803245","0.49061047159959886","DiagSheafChebyshev","analytic","pubmed","8","1639","finished","-","","","2025-10-09T14:23:00.000Z","acrpoha1","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","107","0.893762677484787","0.8973058637083994","0.8889452332657201","0.31107762455940247","0.9598436013949064","0.11818305402994156","0.8919175911251981","0.29582393169403076","89.6973058637084"
"warm-sweep-4","89.36359026369168","0.281714136697618","BundleSheafChebyshev","analytic","pubmed","4","2871","finished","-","","","2025-10-09T14:21:59.000Z","359xxx0t","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","47","0.8950304259634888","0.8971473851030111","0.8765212981744422","0.4230194687843323","0.9924970939448378","0.03586655482649803","0.886053882725832","0.3805667161941528","89.61965134706816"
"jumping-sweep-5","89.33569979716025","0.4229342690059448","GeneralSheafChebyshev","iterative","pubmed","8","2102","finished","-","","","2025-10-09T14:21:43.000Z","muvcl93k","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","62","0.8930020283975659","0.8985736925515055","0.8823529411764706","0.45456111431121826","0.9994716263341435","0.009179161861538889","0.8901743264659271","0.4374147653579712","89.68462757527732"
"devout-sweep-10","25.072046109510083","2.342403578886044","DiagSheafChebyshev","analytic","squirrel","16","1212","finished","-","","","2025-10-09T14:20:33.000Z","ibn2hptt","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.22574447646493756","0.2463942307692308","0.4620557156580211","3.198536157608032","0.9955929487179488","0.04770740121603012","0.4128605769230769","3.1838433742523193","24.63341346153846"
"solar-sweep-6","25.609990393852065","0.7305726548254188","GeneralSheafChebyshev","analytic","squirrel","8","1757","finished","-","","","2025-10-09T14:00:28.000Z","nd2hfd1y","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","4","0.2526416906820365","0.2692307692307692","0.39385206532180594","2.38132643699646","0.8790064102564102","0.38889238238334656","0.3713942307692308","2.399636745452881","25.78125"
"bright-sweep-9","25.072046109510083","2.342403578886044","DiagSheafChebyshev","iterative","squirrel","16","1219","finished","-","","","2025-10-09T14:00:09.000Z","ibn2hptt","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.22574447646493756","0.2463942307692308","0.4303554274735831","3.255788564682007","0.9923878205128204","0.05802604928612709","0.3942307692307692","3.259394407272339","24.63341346153846"
"zany-sweep-10","39.75877192982457","1.985951157661128","BundleSheafChebyshev","analytic","chameleon","16","727","finished","-","","","2025-10-09T13:54:50.000Z","32hcjddj","1","1","false","adaptive_heun","1","","3","4","false","cuda:3","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2277","0.9","32","2325","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.412280701754386","0.39780521262002744","0.6052631578947368","2.962496519088745","1","0.004320065025240183","0.6255144032921811","2.969012498855591","39.533607681755825"
"sandy-sweep-5","89.34837728194728","0.5033392540334145","DiagSheafChebyshev","iterative","pubmed","8","1680","finished","-","","","2025-10-09T13:54:49.000Z","acrpoha1","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","107","0.8940162271805274","0.8973058637083994","0.8897058823529411","0.31302204728126526","0.9602663003275916","0.11630817502737044","0.8938193343898574","0.29589444398880005","89.70206022187006"
"atomic-sweep-10","85.59356136820924","1.953265368130641","GeneralSheafChebyshev","analytic","cora","16","134","finished","-","","","2025-10-09T13:47:49.000Z","4urda6fu","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2708","0.9","32","1433","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","80","0.8651911468812877","0.8479899497487438","0.8430583501006036","0.7790355086326599","1","0.001585643971338868","0.8668341708542714","0.6951435208320618","85.3894472361809"
"playful-sweep-4","89.25963488843813","0.4410890309935635","GeneralSheafChebyshev","analytic","pubmed","4","2132","finished","-","","","2025-10-09T13:46:03.000Z","muvcl93k","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","49","0.8932555780933062","0.8993660855784469","0.8803245436105477","0.45923084020614624","0.9969354327380324","0.019730599597096443","0.8851030110935024","0.4004369080066681","89.6148969889065"
"genial-sweep-10","85.37223340040241","1.3408617369453633","BundleSheafChebyshev","analytic","cora","16","157","finished","-","","","2025-10-09T13:44:42.000Z","lnxgm1wv","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2708","0.9","32","1433","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","50","0.8490945674044266","0.8605527638190955","0.8289738430583501","0.671486496925354","1","0.003132077166810632","0.8567839195979899","0.7177382707595825","85.65326633165829"
"restful-sweep-9","85.85513078470825","1.804258011250883","GeneralSheafChebyshev","iterative","cora","16","188","finished","-","","","2025-10-09T13:44:38.000Z","4urda6fu","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2708","0.9","32","1433","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","251","0.8732394366197183","0.8592964824120602","0.8390342052313883","0.7195947766304016","1","0.0021469341591000557","0.8492462311557789","0.725399374961853","85.75376884422111"
"avid-sweep-9","39.75877192982457","1.985951157661128","BundleSheafChebyshev","iterative","chameleon","16","726","finished","-","","","2025-10-09T13:42:36.000Z","32hcjddj","1","1","false","adaptive_heun","1","","3","4","false","cuda:3","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2277","0.9","32","2325","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.412280701754386","0.39780521262002744","0.5657894736842105","3.12341570854187","1","0.004094788804650307","0.6310013717421125","3.1577131748199463","39.533607681755825"
"efficient-sweep-9","85.37223340040241","1.3408617369453633","BundleSheafChebyshev","iterative","cora","16","169","finished","-","","","2025-10-09T13:41:51.000Z","lnxgm1wv","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2708","0.9","32","1433","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","50","0.8490945674044266","0.8605527638190955","0.8430583501006036","0.6565640568733215","1","0.0019356675911694763","0.8517587939698492","0.6961334347724915","85.65326633165829"
"neat-sweep-10","83.64185110663985","1.8176710915202148","DiagSheafChebyshev","analytic","cora","16","223","finished","-","","","2025-10-09T13:41:25.000Z","hinqh4cg","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2708","0.9","32","1433","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","475","0.8350100603621731","0.8567839195979899","0.8189134808853119","0.6258677840232849","1","0.007321020122617483","0.8517587939698492","0.5913289189338684","84.08291457286433"
"sage-sweep-8","85.81488933601608","1.8599430419938228","GeneralSheafChebyshev","analytic","cora","12","195","finished","-","","","2025-10-09T13:41:21.000Z","4urda6fu","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2708","0.9","32","1433","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","52","0.8470824949698189","0.8379396984924623","0.8370221327967807","0.6955325603485107","1","0.0011917604133486748","0.8567839195979899","0.6668699383735657","85.6532663316583"
"worldly-sweep-8","85.27162977867204","1.7397155992931417","BundleSheafChebyshev","analytic","cora","12","161","finished","-","","","2025-10-09T13:39:09.000Z","lnxgm1wv","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2708","0.9","32","1433","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","43","0.8470824949698189","0.8530150753768844","0.8370221327967807","0.6670441627502441","1","0.004202820360660553","0.8618090452261307","0.5703891515731812","85.77889447236181"
"comfy-sweep-8","24.84149855907781","1.8533642871254787","DiagSheafChebyshev","analytic","squirrel","12","1272","finished","-","","","2025-10-09T13:38:53.000Z","ibn2hptt","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.2468780019212296","0.2536057692307692","0.4274735830931796","3.49793004989624","0.9931891025641024","0.06517449021339417","0.40805288461538464","3.4281866550445557","24.471153846153847"
